YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2014,1,JAN,2014-01-03T00:00:00Z,FAB CE,FAB (FIR),CPF,1442913,1430761.15,1413472.51
2014,1,JAN,2014-01-03T00:00:00Z,FAB CE,FAB (FIR),FTFM,1615781,1589752.6600000001,1557660.03
2014,1,JAN,2014-01-03T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1160163,1149291.02,1133997.37
2014,1,JAN,2014-01-03T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1303100,1282347.2,1253845.54
2014,1,JAN,2014-01-03T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1356788,1345065.34,1328310.79
2014,1,JAN,2014-01-03T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1517410,1493259.37,1462386.97
2014,1,JAN,2014-01-03T00:00:00Z,FABEC,FAB (FIR),CPF,5410275,5324177.11,5245638.8
2014,1,JAN,2014-01-03T00:00:00Z,FABEC,FAB (FIR),FTFM,6052805,5815193.3,5698909.28
2014,1,JAN,2014-01-03T00:00:00Z,Finland,State (FIR),CPF,111388,111132.99,110559.05
2014,1,JAN,2014-01-03T00:00:00Z,Finland,State (FIR),FTFM,119931,117823.54000000001,116571.07
2014,1,JAN,2014-01-03T00:00:00Z,France,State (FIR),CPF,2810733,2771775.76,2723347.25
2014,1,JAN,2014-01-03T00:00:00Z,France,State (FIR),FTFM,3085277,2972603.3,2905731.36
2014,1,JAN,2014-01-03T00:00:00Z,Georgia,State (FIR),FTFM,105690,105128.2,103366.32
2014,1,JAN,2014-01-03T00:00:00Z,Germany,State (FIR),CPF,1741148,1723259.85,1693656.58
2014,1,JAN,2014-01-03T00:00:00Z,Germany,State (FIR),FTFM,1987961,1927365.23,1874213.99
2014,1,JAN,2014-01-03T00:00:00Z,Greece,State (FIR),CPF,489595,487897.92,483180.34
2014,1,JAN,2014-01-03T00:00:00Z,Greece,State (FIR),FTFM,503620,495624.24,487926.32
2014,1,JAN,2014-01-03T00:00:00Z,Hungary,State (FIR),CPF,268154,265874.46,262434.74
2014,1,JAN,2014-01-03T00:00:00Z,Hungary,State (FIR),FTFM,313108,311093.95,304961.39
2014,1,JAN,2014-01-03T00:00:00Z,Ireland,State (FIR),CPF,174841,173127.51,170860.15
2014,1,JAN,2014-01-03T00:00:00Z,Ireland,State (FIR),FTFM,127928,127522.81,123898.69
2014,1,JAN,2014-01-03T00:00:00Z,Italy,State (FIR),CPF,1168404,1152867.87,1133802.26
2014,1,JAN,2014-01-03T00:00:00Z,Italy,State (FIR),FTFM,1286618,1247378.34,1218379.37
2014,1,JAN,2014-01-03T00:00:00Z,Latvia,State (FIR),CPF,65875,65456.94,64779.72
2014,1,JAN,2014-01-03T00:00:00Z,Latvia,State (FIR),FTFM,139614,138935.22,137124.99
2014,1,JAN,2014-01-03T00:00:00Z,Lithuania,State (FIR),CPF,41779,41704.32,40931.74
2014,1,JAN,2014-01-03T00:00:00Z,Lithuania,State (FIR),FTFM,78342,78215.48,76597.61
2014,1,JAN,2014-01-03T00:00:00Z,Malta,State (FIR),CPF,82662,82589.6,82017.88
2014,1,JAN,2014-01-03T00:00:00Z,Malta,State (FIR),FTFM,84855,84535.40000000001,83615.88
2014,1,JAN,2014-01-03T00:00:00Z,Moldova,State (FIR),CPF,7751,7736.6,7644.96
2014,1,JAN,2014-01-03T00:00:00Z,Moldova,State (FIR),FTFM,29047,29032.72,28464.670000000002
2014,1,JAN,2014-01-03T00:00:00Z,Morocco,State (FIR),CPF,144919,144769.47,142134.09
2014,1,JAN,2014-01-03T00:00:00Z,Morocco,State (FIR),FTFM,666516,657953.0700000001,645870.55
2014,1,JAN,2014-01-03T00:00:00Z,NEFAB,FAB (FIR),CPF,523440,521269.4,517357.07
2014,1,JAN,2014-01-03T00:00:00Z,NEFAB,FAB (FIR),FTFM,707545,698764.85,690805.13
2014,1,JAN,2014-01-03T00:00:00Z,Netherlands,State (FIR),CPF,374070,371219.24,363336.17
2014,1,JAN,2014-01-03T00:00:00Z,Netherlands,State (FIR),FTFM,421520,414421.54000000004,401657.14
2014,1,JAN,2014-01-03T00:00:00Z,North Macedonia,State (FIR),CPF,13823,13796.5,13485.45
2014,1,JAN,2014-01-03T00:00:00Z,North Macedonia,State (FIR),FTFM,19604,19374.08,17399.28
2014,1,JAN,2014-01-03T00:00:00Z,Norway,State (FIR),CPF,297082,295735.75,293532.68
2014,1,JAN,2014-01-03T00:00:00Z,Norway,State (FIR),FTFM,336306,331032.87,326903.47000000003
2014,1,JAN,2014-01-03T00:00:00Z,Poland,State (FIR),CPF,165245,164987.88,162547.87
2014,1,JAN,2014-01-03T00:00:00Z,Poland,State (FIR),FTFM,579551,573869.9400000001,564091.1
2014,1,JAN,2014-01-03T00:00:00Z,Portugal (Continental),State (FIR),CPF,447492,446883.77,441064.7
2014,1,JAN,2014-01-03T00:00:00Z,Portugal (Continental),State (FIR),FTFM,524495,522867.09,513925.86
2014,1,JAN,2014-01-03T00:00:00Z,RP2 minus UK,Area (FIR),CPF,12941781,0,12612378.58
2014,1,JAN,2014-01-03T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,15157447,0,14473102.42
2014,1,JAN,2014-01-03T00:00:00Z,Romania,State (FIR),CPF,436610,436052.72000000003,433433.21
2014,1,JAN,2014-01-03T00:00:00Z,Romania,State (FIR),FTFM,498563,495434.29000000004,489422.17
2014,1,JAN,2014-01-03T00:00:00Z,SES Area (RP1),Area (FIR),CPF,14007778,13746666.37,13633680.31
2014,1,JAN,2014-01-03T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,16265233,15697473.56,15508666.55
2014,1,JAN,2014-01-03T00:00:00Z,SES Area (RP2),Area (FIR),CPF,14204499,13940869.25,13828089.34
2014,1,JAN,2014-01-03T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,16479285,15905724.37,15716921.1
2014,1,JAN,2014-01-03T00:00:00Z,SW FAB,FAB (FIR),CPF,2110319,2071696.78,2041944.43
2014,1,JAN,2014-01-03T00:00:00Z,SW FAB,FAB (FIR),FTFM,2429196,2372427.7,2330239.22
2014,1,JAN,2014-01-03T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,193556,193235.61000000002,191014.92
2014,1,JAN,2014-01-03T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,210619,209576.68,205076.52000000002
2014,1,JAN,2014-01-03T00:00:00Z,Slovakia,State (FIR),CPF,164796,164387.85,161026
2014,1,JAN,2014-01-03T00:00:00Z,Slovakia,State (FIR),FTFM,174242,173250.28,167278.86000000002
2014,1,JAN,2014-01-03T00:00:00Z,Slovenia,State (FIR),CPF,51463,51407.840000000004,50675.770000000004
2014,1,JAN,2014-01-03T00:00:00Z,Slovenia,State (FIR),FTFM,58590,58257.520000000004,56838.56
2014,1,JAN,2014-01-03T00:00:00Z,Spain,State (FIR),CPF,1661589,1629178.9100000001,1599660.8
2014,1,JAN,2014-01-03T00:00:00Z,Spain,State (FIR),FTFM,1910480,1863256.42,1822034.3599999999
2014,1,JAN,2014-01-03T00:00:00Z,Spain (Canarias),State (FIR),CPF,200739,198516.49,192203.22
2014,1,JAN,2014-01-03T00:00:00Z,Spain (Canarias),State (FIR),FTFM,292850,285240.7,275640.85
2014,1,JAN,2014-01-03T00:00:00Z,Spain (Continental),State (FIR),CPF,1460850,1430662.42,1407457.58
2014,1,JAN,2014-01-03T00:00:00Z,Spain (Continental),State (FIR),FTFM,1617630,1578015.72,1546393.51
2014,1,JAN,2014-01-03T00:00:00Z,Sweden,State (FIR),CPF,481171,480354.04000000004,476477.5
2014,1,JAN,2014-01-03T00:00:00Z,Sweden,State (FIR),FTFM,533900,530234.21,522389.92
2014,1,JAN,2014-01-03T00:00:00Z,Switzerland,State (FIR),CPF,195343,193639.98,187685.26
2014,1,JAN,2014-01-03T00:00:00Z,Switzerland,State (FIR),FTFM,215603,210584.47,199929.16
2014,1,JAN,2014-01-03T00:00:00Z,UK (Continental),State (FIR),CPF,1262718,1240178.09,1215710.77
2014,1,JAN,2014-01-03T00:00:00Z,UK (Continental),State (FIR),FTFM,1321838,1278896.65,1243818.68
2014,1,JAN,2014-01-03T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1436475,1409748.93,1385505.24
2014,1,JAN,2014-01-03T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1448837,1400526.04,1366793.59
2014,1,JAN,2014-01-03T00:00:00Z,Ukraine,State (FIR),CPF,320226,318100.60000000003,315322.18
2014,1,JAN,2014-01-03T00:00:00Z,Ukraine,State (FIR),FTFM,733592,725713.49,714937.01
2014,1,JAN,2014-01-04T00:00:00Z,Albania,State (FIR),CPF,53216,53178.65,52383.020000000004
2014,1,JAN,2014-01-04T00:00:00Z,Albania,State (FIR),FTFM,65889,65697.81,61330.880000000005
2014,1,JAN,2014-01-04T00:00:00Z,Armenia,State (FIR),FTFM,29854,29460.93,28993.23
2014,1,JAN,2014-01-04T00:00:00Z,Austria,State (FIR),CPF,356663,355033.68,347924.71
2014,1,JAN,2014-01-04T00:00:00Z,Austria,State (FIR),FTFM,402239,395704.34,382777.82
2014,1,JAN,2014-01-04T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,1777718,1762233.53,1739942.12
2014,1,JAN,2014-01-04T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2221738,2162624.71,2121343.4
2014,1,JAN,2014-01-04T00:00:00Z,Baltic FAB,FAB (FIR),CPF,214134,213782.84,211038.5
2014,1,JAN,2014-01-04T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,674835,669181.5,659498.71
2014,1,JAN,2014-01-04T00:00:00Z,Belgium,State (FIR),CPF,290150,289125.62,281818.88
2014,1,JAN,2014-01-04T00:00:00Z,Belgium,State (FIR),FTFM,340575,335510.49,320716.14
2014,1,JAN,2014-01-04T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,87789,87686.86,86735.44
2014,1,JAN,2014-01-04T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,99001,98268.91,95705.95
2014,1,JAN,2014-01-04T00:00:00Z,Bulgaria,State (FIR),CPF,269880,269401.56,267055.99
2014,1,JAN,2014-01-04T00:00:00Z,Bulgaria,State (FIR),FTFM,294976,294420.31,287240.63
2014,1,JAN,2014-01-04T00:00:00Z,Croatia,State (FIR),CPF,217141,216825.44,214398.5
2014,1,JAN,2014-01-04T00:00:00Z,Croatia,State (FIR),FTFM,250189,247149.43,242895.03
2014,1,JAN,2014-01-04T00:00:00Z,Cyprus,State (FIR),CPF,15954,15924.52,15569.62
2014,1,JAN,2014-01-04T00:00:00Z,Cyprus,State (FIR),FTFM,218303,207828.34,200052.83000000002
2014,1,JAN,2014-01-04T00:00:00Z,Czech Republic,State (FIR),CPF,318875,317890.44,312076.96
2014,1,JAN,2014-01-04T00:00:00Z,Czech Republic,State (FIR),FTFM,349894,346398.09,337166.92
2014,1,JAN,2014-01-04T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,732749,731086.34,726407.28
2014,1,JAN,2014-01-04T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,810914,805045.63,793543.4
2014,1,JAN,2014-01-04T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,583620,581840.61,576687.72
2014,1,JAN,2014-01-04T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,667037,660662.06,649293.75
2014,1,JAN,2014-01-04T00:00:00Z,Denmark,State (FIR),CPF,202117,201822.43,199893.41
2014,1,JAN,2014-01-04T00:00:00Z,Denmark,State (FIR),FTFM,241117,238989.06,233165.64
2014,1,JAN,2014-01-04T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,15536737,15253177.83,15154909.65
2014,1,JAN,2014-01-04T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,20665922,19957801.33,19794290.6
2014,1,JAN,2014-01-04T00:00:00Z,Estonia,State (FIR),CPF,45825,45766.53,45238.19
2014,1,JAN,2014-01-04T00:00:00Z,Estonia,State (FIR),FTFM,109145,108934.05,107833.28
2014,1,JAN,2014-01-04T00:00:00Z,FAB CE,FAB (FIR),CPF,1531576,1522368.8,1502796.9
2014,1,JAN,2014-01-04T00:00:00Z,FAB CE,FAB (FIR),FTFM,1719481,1692170.1400000001,1656068.49
2014,1,JAN,2014-01-04T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1226144,1218277.11,1201161.5
2014,1,JAN,2014-01-04T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1370661,1349532.13,1317815.18
2014,1,JAN,2014-01-04T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1443569,1434826.12,1415843.32
2014,1,JAN,2014-01-04T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1621047,1595629.24,1560903.05
2014,1,JAN,2014-01-04T00:00:00Z,FABEC,FAB (FIR),CPF,5459447,5377538.09,5300905.35
2014,1,JAN,2014-01-04T00:00:00Z,FABEC,FAB (FIR),FTFM,6097840,5873721.04,5760700.44
2014,1,JAN,2014-01-04T00:00:00Z,Finland,State (FIR),CPF,108039,107731.45,107056.42
2014,1,JAN,2014-01-04T00:00:00Z,Finland,State (FIR),FTFM,114583,111630.90000000001,110354.01000000001
2014,1,JAN,2014-01-04T00:00:00Z,France,State (FIR),CPF,2963225,2922100.35,2870875.39
2014,1,JAN,2014-01-04T00:00:00Z,France,State (FIR),FTFM,3248273,3139419.88,3070521.9
2014,1,JAN,2014-01-04T00:00:00Z,Georgia,State (FIR),FTFM,108116,107461.92,105854.48
2014,1,JAN,2014-01-04T00:00:00Z,Germany,State (FIR),CPF,1639442,1625583.79,1598658.55
2014,1,JAN,2014-01-04T00:00:00Z,Germany,State (FIR),FTFM,1866108,1810988.9100000001,1761500.85
2014,1,JAN,2014-01-04T00:00:00Z,Greece,State (FIR),CPF,543968,542315.39,537721.72
2014,1,JAN,2014-01-04T00:00:00Z,Greece,State (FIR),FTFM,577144,570274.26,562858.0700000001
2014,1,JAN,2014-01-04T00:00:00Z,Hungary,State (FIR),CPF,290848,290513.2,287017.86
2014,1,JAN,2014-01-04T00:00:00Z,Hungary,State (FIR),FTFM,338051,335678.21,329092.25
2014,1,JAN,2014-01-04T00:00:00Z,Ireland,State (FIR),CPF,139829,139272.97,137335.88
2014,1,JAN,2014-01-04T00:00:00Z,Ireland,State (FIR),FTFM,88474,88063.41,85011.06
2014,1,JAN,2014-01-04T00:00:00Z,Italy,State (FIR),CPF,1130273,1118636.12,1099954.8
2014,1,JAN,2014-01-04T00:00:00Z,Italy,State (FIR),FTFM,1330573,1293365.59,1264201.31
2014,1,JAN,2014-01-04T00:00:00Z,Latvia,State (FIR),CPF,62249,62157.93,61473.41
2014,1,JAN,2014-01-04T00:00:00Z,Latvia,State (FIR),FTFM,135199,134580.61000000002,132800.79
2014,1,JAN,2014-01-04T00:00:00Z,Lithuania,State (FIR),CPF,40923,40848.63,40155.29
2014,1,JAN,2014-01-04T00:00:00Z,Lithuania,State (FIR),FTFM,80570,80439.95,78924.41
2014,1,JAN,2014-01-04T00:00:00Z,Malta,State (FIR),CPF,88829,88761.08,87968.14
2014,1,JAN,2014-01-04T00:00:00Z,Malta,State (FIR),FTFM,89760,89444.88,88309.69
2014,1,JAN,2014-01-04T00:00:00Z,Moldova,State (FIR),CPF,8488,8484.52,8399.460000000001
2014,1,JAN,2014-01-04T00:00:00Z,Moldova,State (FIR),FTFM,29012,28971.31,28265.07
2014,1,JAN,2014-01-04T00:00:00Z,Morocco,State (FIR),CPF,233346,232967.14,229214.82
2014,1,JAN,2014-01-04T00:00:00Z,Morocco,State (FIR),FTFM,903078,893207.91,878838.92
2014,1,JAN,2014-01-04T00:00:00Z,NEFAB,FAB (FIR),CPF,413676,412278.76,408326.74
2014,1,JAN,2014-01-04T00:00:00Z,NEFAB,FAB (FIR),FTFM,582044,574665.51,567497.13
2014,1,JAN,2014-01-04T00:00:00Z,Netherlands,State (FIR),CPF,361233,359753.57,353814.10000000003
2014,1,JAN,2014-01-04T00:00:00Z,Netherlands,State (FIR),FTFM,413052,406331.27,395148.41000000003
2014,1,JAN,2014-01-04T00:00:00Z,North Macedonia,State (FIR),CPF,13015,13005.87,12646.67
2014,1,JAN,2014-01-04T00:00:00Z,North Macedonia,State (FIR),FTFM,20262,20028.13,17230.61
2014,1,JAN,2014-01-04T00:00:00Z,Norway,State (FIR),CPF,197306,196538.48,194314.72
2014,1,JAN,2014-01-04T00:00:00Z,Norway,State (FIR),FTFM,223009,219927.65,216406.39
2014,1,JAN,2014-01-04T00:00:00Z,Poland,State (FIR),CPF,173211,172980.95,170883.21
2014,1,JAN,2014-01-04T00:00:00Z,Poland,State (FIR),FTFM,594692,589661.86,580994.12
2014,1,JAN,2014-01-04T00:00:00Z,Portugal (Continental),State (FIR),CPF,617501,615651.5700000001,604499.03
2014,1,JAN,2014-01-04T00:00:00Z,Portugal (Continental),State (FIR),FTFM,754843,752133.21,736269.28
2014,1,JAN,2014-01-04T00:00:00Z,RP2 minus UK,Area (FIR),CPF,13242440,0,12915461.04
2014,1,JAN,2014-01-04T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,15638923,0,14960714.35
2014,1,JAN,2014-01-04T00:00:00Z,Romania,State (FIR),CPF,463036,462440.3,459540.9
2014,1,JAN,2014-01-04T00:00:00Z,Romania,State (FIR),FTFM,514871,511677.5,505272.5
2014,1,JAN,2014-01-04T00:00:00Z,SES Area (RP1),Area (FIR),CPF,14277909,14023989.4,13917488.45
2014,1,JAN,2014-01-04T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,16707004,16149340.78,15966159.16
2014,1,JAN,2014-01-04T00:00:00Z,SES Area (RP2),Area (FIR),CPF,14496123,14239057.67,14132945.71
2014,1,JAN,2014-01-04T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,16957680,16392491.67,16209534.2
2014,1,JAN,2014-01-04T00:00:00Z,SW FAB,FAB (FIR),CPF,2457600,2415470.26,2379353.77
2014,1,JAN,2014-01-04T00:00:00Z,SW FAB,FAB (FIR),FTFM,2851073,2789181.94,2739826.71
2014,1,JAN,2014-01-04T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,203779,203392.21,200951.27000000002
2014,1,JAN,2014-01-04T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,225106,223925.85,218843.87
2014,1,JAN,2014-01-04T00:00:00Z,Slovakia,State (FIR),CPF,193756,193422.49,189373.15
2014,1,JAN,2014-01-04T00:00:00Z,Slovakia,State (FIR),FTFM,202366,201282.37,193168.29
2014,1,JAN,2014-01-04T00:00:00Z,Slovenia,State (FIR),CPF,67280,67189.96,66016.96
2014,1,JAN,2014-01-04T00:00:00Z,Slovenia,State (FIR),FTFM,79213,78708.91,76690.87
2014,1,JAN,2014-01-04T00:00:00Z,Spain,State (FIR),CPF,1833112,1800364.4100000001,1767935.01
2014,1,JAN,2014-01-04T00:00:00Z,Spain,State (FIR),FTFM,2087089,2038793.17,1994526.63
2014,1,JAN,2014-01-04T00:00:00Z,Spain (Canarias),State (FIR),CPF,246676,243882.83000000002,236898.24
2014,1,JAN,2014-01-04T00:00:00Z,Spain (Canarias),State (FIR),FTFM,351509,342752.10000000003,331586.58
2014,1,JAN,2014-01-04T00:00:00Z,Spain (Continental),State (FIR),CPF,1586436,1556481.5899999999,1531036.76
2014,1,JAN,2014-01-04T00:00:00Z,Spain (Continental),State (FIR),FTFM,1735580,1696041.07,1662940.05
2014,1,JAN,2014-01-04T00:00:00Z,Sweden,State (FIR),CPF,383068,381856.98,378354.43
2014,1,JAN,2014-01-04T00:00:00Z,Sweden,State (FIR),FTFM,425946,422898.10000000003,416163.78
2014,1,JAN,2014-01-04T00:00:00Z,Switzerland,State (FIR),CPF,203361,200191.37,193710.15
2014,1,JAN,2014-01-04T00:00:00Z,Switzerland,State (FIR),FTFM,231877,226518.88,214828.67
2014,1,JAN,2014-01-04T00:00:00Z,UK (Continental),State (FIR),CPF,1253683,1238315.09,1217484.66
2014,1,JAN,2014-01-04T00:00:00Z,UK (Continental),State (FIR),FTFM,1318757,1280792.69,1248819.86
2014,1,JAN,2014-01-04T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1393999,1376276.99,1355275.5
2014,1,JAN,2014-01-04T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1407539,1365519.21,1334083.1600000001
2014,1,JAN,2014-01-04T00:00:00Z,Ukraine,State (FIR),CPF,375879,372248.38,367871.41000000003
2014,1,JAN,2014-01-04T00:00:00Z,Ukraine,State (FIR),FTFM,831231,820571.61,806591.4
2014,1,JAN,2014-01-05T00:00:00Z,Albania,State (FIR),CPF,66285,66246.45,65157.05
2014,1,JAN,2014-01-05T00:00:00Z,Albania,State (FIR),FTFM,75510,75405.90000000001,71608.82
2014,1,JAN,2014-01-05T00:00:00Z,Armenia,State (FIR),FTFM,19481,19168.16,18766.010000000002
2014,1,JAN,2014-01-05T00:00:00Z,Austria,State (FIR),CPF,363534,362071.49,355324.08
2014,1,JAN,2014-01-05T00:00:00Z,Austria,State (FIR),FTFM,406650,400684.59,388449.18
2014,1,JAN,2014-01-05T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,1902330,1884927.79,1861929.78
2014,1,JAN,2014-01-05T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2409690,2346911.21,2302844.68
2014,1,JAN,2014-01-05T00:00:00Z,Baltic FAB,FAB (FIR),CPF,203194,202744.19,199861.24
2014,1,JAN,2014-01-05T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,660677,654252.25,644259.46
2014,1,JAN,2014-01-05T00:00:00Z,Belgium,State (FIR),CPF,317998,316793.09,308462.54
2014,1,JAN,2014-01-05T00:00:00Z,Belgium,State (FIR),FTFM,373212,367559.62,350861.23
2014,1,JAN,2014-01-05T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,107322,107176.12,106042.69
2014,1,JAN,2014-01-05T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,115541,114719.43000000001,111952.02
2014,1,JAN,2014-01-05T00:00:00Z,Bulgaria,State (FIR),CPF,276812,276543.56,273813.59
2014,1,JAN,2014-01-05T00:00:00Z,Bulgaria,State (FIR),FTFM,302392,301632.51,295108.36
2014,1,JAN,2014-01-05T00:00:00Z,Croatia,State (FIR),CPF,241337,241074.5,238648.45
2014,1,JAN,2014-01-05T00:00:00Z,Croatia,State (FIR),FTFM,264331,261869.4,258217.12
2014,1,JAN,2014-01-05T00:00:00Z,Cyprus,State (FIR),CPF,20939,20921.12,20621.600000000002
2014,1,JAN,2014-01-05T00:00:00Z,Cyprus,State (FIR),FTFM,266887,254412.72,245060.37
2014,1,JAN,2014-01-05T00:00:00Z,Czech Republic,State (FIR),CPF,334524,333643.65,327865.98
2014,1,JAN,2014-01-05T00:00:00Z,Czech Republic,State (FIR),FTFM,376844,373305.56,363993.35000000003
2014,1,JAN,2014-01-05T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,740313,738379.62,732766.81
2014,1,JAN,2014-01-05T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,832798,826683.35,815857.29
2014,1,JAN,2014-01-05T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,666000,664884.11,660040.24
2014,1,JAN,2014-01-05T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,749630,743000.8200000001,731678.83
2014,1,JAN,2014-01-05T00:00:00Z,Denmark,State (FIR),CPF,213741,213549.65,211949.11000000002
2014,1,JAN,2014-01-05T00:00:00Z,Denmark,State (FIR),FTFM,247966,245607.25,240289.68
2014,1,JAN,2014-01-05T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,15909158,15626988.62,15516010.16
2014,1,JAN,2014-01-05T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,21033018,20318611.64,20146215.47
2014,1,JAN,2014-01-05T00:00:00Z,Estonia,State (FIR),CPF,45205,45129.37,44632.89
2014,1,JAN,2014-01-05T00:00:00Z,Estonia,State (FIR),FTFM,103755,103547.54000000001,102369.34
2014,1,JAN,2014-01-05T00:00:00Z,FAB CE,FAB (FIR),CPF,1555273,1547046.02,1528427.3399999999
2014,1,JAN,2014-01-05T00:00:00Z,FAB CE,FAB (FIR),FTFM,1735386,1710410.31,1677197.4100000001
2014,1,JAN,2014-01-05T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1206799,1199859.94,1183924.77
2014,1,JAN,2014-01-05T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1355435,1335956.09,1306958.93
2014,1,JAN,2014-01-05T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,1448166,1440462.3900000001,1422599.84
2014,1,JAN,2014-01-05T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,1619354,1596293.75,1564769.8900000001
2014,1,JAN,2014-01-05T00:00:00Z,FABEC,FAB (FIR),CPF,5710863,5624368.3100000005,5542350.22
2014,1,JAN,2014-01-05T00:00:00Z,FABEC,FAB (FIR),FTFM,6448581,6206586.5,6085858.18
2014,1,JAN,2014-01-05T00:00:00Z,Finland,State (FIR),CPF,100591,100416.85,99950.69
2014,1,JAN,2014-01-05T00:00:00Z,Finland,State (FIR),FTFM,105320,104367.76000000001,103369.12
2014,1,JAN,2014-01-05T00:00:00Z,France,State (FIR),CPF,3104577,3059868.89,3006465.11
2014,1,JAN,2014-01-05T00:00:00Z,France,State (FIR),FTFM,3430882,3309198.57,3238426.93
2014,1,JAN,2014-01-05T00:00:00Z,Georgia,State (FIR),FTFM,97079,96432.88,94707.13
2014,1,JAN,2014-01-05T00:00:00Z,Germany,State (FIR),CPF,1704553,1691221.97,1662542.88
2014,1,JAN,2014-01-05T00:00:00Z,Germany,State (FIR),FTFM,1974350,1915988.4,1862755.31
2014,1,JAN,2014-01-05T00:00:00Z,Greece,State (FIR),CPF,661794,659733.49,654433.53
2014,1,JAN,2014-01-05T00:00:00Z,Greece,State (FIR),FTFM,681761,673902.0700000001,665629.9400000001
2014,1,JAN,2014-01-05T00:00:00Z,Hungary,State (FIR),CPF,277388,277076.71,273689.53
2014,1,JAN,2014-01-05T00:00:00Z,Hungary,State (FIR),FTFM,321373,319293.17,312937.37
2014,1,JAN,2014-01-05T00:00:00Z,Ireland,State (FIR),CPF,214178,212426.16,209873.52000000002
2014,1,JAN,2014-01-05T00:00:00Z,Ireland,State (FIR),FTFM,156043,155680.99,151636.36000000002
2014,1,JAN,2014-01-05T00:00:00Z,Italy,State (FIR),CPF,1128077,1114804.59,1096165.09
2014,1,JAN,2014-01-05T00:00:00Z,Italy,State (FIR),FTFM,1369597,1331826.68,1302087.72
2014,1,JAN,2014-01-05T00:00:00Z,Latvia,State (FIR),CPF,56690,56637.06,56066.89
2014,1,JAN,2014-01-05T00:00:00Z,Latvia,State (FIR),FTFM,124454,123906.26000000001,122281.86
2014,1,JAN,2014-01-05T00:00:00Z,Lithuania,State (FIR),CPF,41024,40927.19,40161.42
2014,1,JAN,2014-01-05T00:00:00Z,Lithuania,State (FIR),FTFM,79841,79737.61,78227.41
2014,1,JAN,2014-01-05T00:00:00Z,Malta,State (FIR),CPF,91709,91639.95,90913.5
2014,1,JAN,2014-01-05T00:00:00Z,Malta,State (FIR),FTFM,96910,96569.49,95431.26
2014,1,JAN,2014-01-05T00:00:00Z,Moldova,State (FIR),CPF,9537,9522.59,9463.800000000001
2014,1,JAN,2014-01-05T00:00:00Z,Moldova,State (FIR),FTFM,30572,30527.5,29929.100000000002
